geoid,name,B19013001,"B19013001, Error"
05000US36113,"Warren County, NY",61024,2029
05000US36115,"Washington County, NY",57258,3040
05000US36117,"Wayne County, NY",59449,1788
05000US36119,"Westchester County, NY",96610,1221
05000US36121,"Wyoming County, NY",58052,2436
05000US36123,"Yates County, NY",56563,2764
05000US37001,"Alamance County, NC",49688,1485
05000US37003,"Alexander County, NC",48756,2452
05000US37005,"Alleghany County, NC",37830,3571
05000US37007,"Anson County, NC",40213,3750
05000US37009,"Ashe County, NC",40962,2627
05000US37011,"Avery County, NC",40340,3613
05000US37013,"Beaufort County, NC",45212,4100
05000US37015,"Bertie County, NC",35527,2262
05000US37017,"Bladen County, NC",36173,3441
05000US37019,"Brunswick County, NC",58236,1634
05000US37021,"Buncombe County, NC",52207,1072
05000US37023,"Burke County, NC",44557,1633
05000US37025,"Cabarrus County, NC",67328,1932
05000US37027,"Caldwell County, NC",44511,1467
05000US37029,"Camden County, NC",64572,6042
05000US37031,"Carteret County, NC",57194,2086
05000US37033,"Caswell County, NC",45733,3301
05000US37035,"Catawba County, NC",52056,1293
05000US37037,"Chatham County, NC",67031,2974
05000US37039,"Cherokee County, NC",41438,2426
05000US37041,"Chowan County, NC",46519,4461
05000US37043,"Clay County, NC",42222,6192
05000US37045,"Cleveland County, NC",42247,1453
05000US37047,"Columbus County, NC",37628,2251
05000US37049,"Craven County, NC",52687,1545
05000US37051,"Cumberland County, NC",46875,771
05000US37053,"Currituck County, NC",69964,4684
05000US37055,"Dare County, NC",59381,3316
05000US37057,"Davidson County, NC",49546,1436
05000US37059,"Davie County, NC",60434,3243
05000US37061,"Duplin County, NC",41764,2136
05000US37063,"Durham County, NC",60958,1645
05000US37065,"Edgecombe County, NC",36866,1916
05000US37067,"Forsyth County, NC",51569,924
05000US37069,"Franklin County, NC",55193,2457
05000US37071,"Gaston County, NC",52835,994
05000US37073,"Gates County, NC",50750,7309
05000US37075,"Graham County, NC",39571,6900
05000US37077,"Granville County, NC",55856,3116
05000US37079,"Greene County, NC",39837,3130
05000US37081,"Guilford County, NC",53261,725
05000US37083,"Halifax County, NC",35502,1818
05000US37085,"Harnett County, NC",53554,1090
05000US37087,"Haywood County, NC",51659,2104
05000US37089,"Henderson County, NC",55945,1896
05000US37091,"Hertford County, NC",41028,2232
05000US37093,"Hoke County, NC",48072,1670
05000US37095,"Hyde County, NC",39663,6942
05000US37097,"Iredell County, NC",60955,1578
05000US37099,"Jackson County, NC",47252,3647
05000US37101,"Johnston County, NC",59865,1752
05000US37103,"Jones County, NC",38158,5628
05000US37105,"Lee County, NC",49994,2504
05000US37107,"Lenoir County, NC",39402,2060
05000US37109,"Lincoln County, NC",57536,2941
05000US37111,"McDowell County, NC",43646,2858
05000US37113,"Macon County, NC",45507,2267
05000US37115,"Madison County, NC",45873,3607
05000US37117,"Martin County, NC",40090,2822
05000US37119,"Mecklenburg County, NC",66641,899
05000US37121,"Mitchell County, NC",46103,3761
05000US37123,"Montgomery County, NC",44146,4539
05000US37125,"Moore County, NC",59963,2199
05000US37127,"Nash County, NC",49537,2067
05000US37129,"New Hanover County, NC",54891,1266
05000US37131,"Northampton County, NC",37146,1915
05000US37133,"Onslow County, NC",50278,1533
05000US37135,"Orange County, NC",71723,2633
05000US37137,"Pamlico County, NC",46728,3553
05000US37139,"Pasquotank County, NC",50558,2211
05000US37141,"Pender County, NC",57240,2805
05000US37143,"Perquimans County, NC",47162,3990
05000US37145,"Person County, NC",51020,2938
05000US37147,"Pitt County, NC",47437,1940
05000US37149,"Polk County, NC",48787,3356
05000US37151,"Randolph County, NC",47288,1253
05000US37153,"Richmond County, NC",36148,2885
05000US37155,"Robeson County, NC",34976,897
05000US37157,"Rockingham County, NC",43579,1195
05000US37159,"Rowan County, NC",49842,1831
05000US37161,"Rutherford County, NC",42608,1633
05000US37163,"Sampson County, NC",42151,1630
05000US37165,"Scotland County, NC",37238,2139
05000US37167,"Stanly County, NC",52623,1740
05000US37169,"Stokes County, NC",48054,2622
05000US37171,"Surry County, NC",43597,1779
05000US37173,"Swain County, NC",39317,3821
05000US37175,"Transylvania County, NC",50212,3624
05000US37177,"Tyrrell County, NC",35300,7576
05000US37179,"Union County, NC",80033,1581
05000US37181,"Vance County, NC",40529,2098
05000US37183,"Wake County, NC",80591,822
05000US37185,"Warren County, NC",36466,2306
05000US37187,"Washington County, NC",35979,5671
05000US37189,"Watauga County, NC",47526,2387
05000US37191,"Wayne County, NC",44416,1980
05000US37193,"Wilkes County, NC",44107,2135
05000US37195,"Wilson County, NC",43877,1694
05000US37197,"Yadkin County, NC",44682,2496
05000US37199,"Yancey County, NC",42222,2748
05000US38001,"Adams County, ND",56681,7493
05000US38003,"Barnes County, ND",58365,6566
05000US38005,"Benson County, ND",47667,2998
05000US38007,"Billings County, ND",75208,21732
05000US38009,"Bottineau County, ND",60381,4308
05000US38011,"Bowman County, ND",62442,5601
05000US38013,"Burke County, ND",77232,6119
05000US38015,"Burleigh County, ND",71524,1646
05000US38017,"Cass County, ND",64482,1597
05000US38019,"Cavalier County, ND",64798,6527
05000US38021,"Dickey County, ND",65492,4581
05000US38023,"Divide County, ND",62865,9586
05000US38025,"Dunn County, ND",76719,14961
05000US38027,"Eddy County, ND",54868,7558
05000US38029,"Emmons County, ND",55902,3003
05000US38031,"Foster County, ND",61425,5360
05000US38033,"Golden Valley County, ND",58690,10183
05000US38035,"Grand Forks County, ND",54051,1951
05000US38037,"Grant County, ND",50938,7867
05000US38039,"Griggs County, ND",53565,6972
05000US38041,"Hettinger County, ND",60164,3607
05000US38043,"Kidder County, ND",54643,8077
05000US38045,"LaMoure County, ND",60806,6195
05000US38047,"Logan County, ND",59375,7328
05000US38049,"McHenry County, ND",64179,3027
05000US38051,"McIntosh County, ND",52587,3768
05000US38053,"McKenzie County, ND",77845,9537
05000US38055,"McLean County, ND",68529,3443
05000US38057,"Mercer County, ND",82181,6306
05000US38059,"Morton County, ND",70556,4106
05000US38061,"Mountrail County, ND",72147,4537
05000US38063,"Nelson County, ND",52039,5928
05000US38065,"Oliver County, ND",78929,5815
05000US38067,"Pembina County, ND",64549,3415
05000US38069,"Pierce County, ND",55660,6859
05000US38071,"Ramsey County, ND",58910,5943
05000US38073,"Ransom County, ND",63903,5063
05000US38075,"Renville County, ND",73182,9671
05000US38077,"Richland County, ND",61371,3616
05000US38079,"Rolette County, ND",43158,3990
05000US38081,"Sargent County, ND",63073,4201
05000US38083,"Sheridan County, ND",51055,4477
05000US38085,"Sioux County, ND",38939,3927
05000US38087,"Slope County, ND",63611,8807
05000US38089,"Stark County, ND",72045,3943
05000US38091,"Steele County, ND",70724,5504
05000US38093,"Stutsman County, ND",57674,2781
05000US38095,"Towner County, ND",52300,8221
05000US38097,"Traill County, ND",64453,2375
05000US38099,"Walsh County, ND",55700,2786
05000US38101,"Ward County, ND",68871,2342
05000US38103,"Wells County, ND",57582,4778
05000US38105,"Williams County, ND",87161,7443
05000US39001,"Adams County, OH",39079,3125
05000US39003,"Allen County, OH",53131,1407
05000US39005,"Ashland County, OH",52823,1565
05000US39007,"Ashtabula County, OH",46700,1775
05000US39009,"Athens County, OH",40905,2063
05000US39011,"Auglaize County, OH",64074,1886
05000US39013,"Belmont County, OH",50904,1593
05000US39015,"Brown County, OH",54575,2132
05000US39017,"Butler County, OH",66117,1220
05000US39019,"Carroll County, OH",55267,3335
05000US39021,"Champaign County, OH",60112,2210
05000US39023,"Clark County, OH",50873,1215
05000US39025,"Clermont County, OH",66968,1554
05000US39027,"Clinton County, OH",52815,2069
05000US39029,"Columbiana County, OH",48345,1557
05000US39031,"Coshocton County, OH",46606,2825
05000US39033,"Crawford County, OH",44971,1768
05000US39035,"Cuyahoga County, OH",50366,521
05000US39037,"Darke County, OH",55620,2206
05000US39039,"Defiance County, OH",59931,3132
05000US39041,"Delaware County, OH",106908,2786
05000US39043,"Erie County, OH",54226,1691
05000US39045,"Fairfield County, OH",67609,1779
05000US39047,"Fayette County, OH",47308,3240
05000US39049,"Franklin County, OH",61305,585
05000US39051,"Fulton County, OH",63092,2131
05000US39053,"Gallia County, OH",44858,3135
05000US39055,"Geauga County, OH",82303,2652
05000US39057,"Greene County, OH",68720,1739
05000US39059,"Guernsey County, OH",45917,1846
05000US39061,"Hamilton County, OH",57212,667
05000US39063,"Hancock County, OH",58450,2249
05000US39065,"Hardin County, OH",50506,2761
05000US39067,"Harrison County, OH",49689,2418
05000US39069,"Henry County, OH",59695,2445
05000US39071,"Highland County, OH",44169,2498
05000US39073,"Hocking County, OH",52363,2362
05000US39075,"Holmes County, OH",63753,1705
05000US39077,"Huron County, OH",52560,1689
05000US39079,"Jackson County, OH",47550,2185
05000US39081,"Jefferson County, OH",46581,1457
05000US39083,"Knox County, OH",57749,2562
05000US39085,"Lake County, OH",64466,1011
05000US39087,"Lawrence County, OH",45118,2556
05000US39089,"Licking County, OH",64589,1821
05000US39091,"Logan County, OH",56754,2301
05000US39093,"Lorain County, OH",58427,1245
05000US39095,"Lucas County, OH",48736,938
05000US39097,"Madison County, OH",68022,2421
05000US39099,"Mahoning County, OH",46042,995
05000US39101,"Marion County, OH",47498,2226
05000US39103,"Medina County, OH",76600,1615
05000US39105,"Meigs County, OH",44899,2331
05000US39107,"Mercer County, OH",62952,2214
05000US39109,"Miami County, OH",61041,1818
05000US39111,"Monroe County, OH",45289,3792
05000US39113,"Montgomery County, OH",51542,718
05000US39115,"Morgan County, OH",42341,2337
05000US39117,"Morrow County, OH",59452,3303
05000US39119,"Muskingum County, OH",47254,1640
05000US39121,"Noble County, OH",46897,5395
05000US39123,"Ottawa County, OH",59099,2575
05000US39125,"Paulding County, OH",55330,3537
05000US39127,"Perry County, OH",50150,2998
05000US39129,"Pickaway County, OH",63633,2909
05000US39131,"Pike County, OH",42832,3596
05000US39133,"Portage County, OH",57618,1530
05000US39135,"Preble County, OH",58957,2800
05000US39137,"Putnam County, OH",64822,2696
05000US39139,"Richland County, OH",49547,1682
05000US39141,"Ross County, OH",51092,2111
05000US39143,"Sandusky County, OH",54089,1521
05000US39145,"Scioto County, OH",41330,1946
05000US39147,"Seneca County, OH",52500,1565
05000US39149,"Shelby County, OH",63806,1793
05000US39151,"Stark County, OH",53860,977
05000US39153,"Summit County, OH",57181,952
05000US39155,"Trumbull County, OH",47280,1219
05000US39157,"Tuscarawas County, OH",53243,1349
05000US39159,"Union County, OH",86715,3446
05000US39161,"Van Wert County, OH",54254,1760
05000US39163,"Vinton County, OH",45673,6622
05000US39165,"Warren County, OH",87125,1887
05000US39167,"Washington County, OH",50021,1729
05000US39169,"Wayne County, OH",58300,1227
05000US39171,"Williams County, OH",53183,1406
05000US39173,"Wood County, OH",62390,1568
05000US39175,"Wyandot County, OH",55767,2806
05000US40001,"Adair County, OK",34695,2020
05000US40003,"Alfalfa County, OK",61852,3670
05000US40005,"Atoka County, OK",39316,2416
05000US40007,"Beaver County, OK",52349,3470
05000US40009,"Beckham County, OK",50721,6208
05000US40011,"Blaine County, OK",45792,4637
05000US40013,"Bryan County, OK",44212,2075
05000US40015,"Caddo County, OK",46592,2488
05000US40017,"Canadian County, OK",72056,1690
05000US40019,"Carter County, OK",51419,2065
05000US40021,"Cherokee County, OK",42774,1581
05000US40023,"Choctaw County, OK",34489,2564
05000US40025,"Cimarron County, OK",46328,5753
05000US40027,"Cleveland County, OK",64016,1323
05000US40029,"Coal County, OK",40938,2995
05000US40031,"Comanche County, OK",52161,1587
05000US40033,"Cotton County, OK",50885,4108
05000US40035,"Craig County, OK",43329,2019
05000US40037,"Creek County, OK",51318,1593
05000US40039,"Custer County, OK",49900,3030
05000US40041,"Delaware County, OK",41696,1882
05000US40043,"Dewey County, OK",52428,4577
05000US40045,"Ellis County, OK",53245,4182
05000US40047,"Garfield County, OK",54006,2382
05000US40049,"Garvin County, OK",47125,1730
05000US40051,"Grady County, OK",60875,2847
05000US40053,"Grant County, OK",57727,4360
05000US40055,"Greer County, OK",41488,5461
05000US40057,"Harmon County, OK",48344,5428
05000US40059,"Harper County, OK",46154,7397
05000US40061,"Haskell County, OK",42348,2227
05000US40063,"Hughes County, OK",39365,3231
05000US40065,"Jackson County, OK",49703,2278
05000US40067,"Jefferson County, OK",39895,2382
05000US40069,"Johnston County, OK",41332,4786
05000US40071,"Kay County, OK",46809,2532
05000US40073,"Kingfisher County, OK",57777,6526
05000US40075,"Kiowa County, OK",38019,5645
05000US40077,"Latimer County, OK",44214,3542
05000US40079,"Le Flore County, OK",40677,1372
05000US40081,"Lincoln County, OK",50671,1856
05000US40083,"Logan County, OK",65357,3000
05000US40085,"Love County, OK",49399,4757
05000US40087,"McClain County, OK",67662,2186
05000US40089,"McCurtain County, OK",37061,1679
05000US40091,"McIntosh County, OK",39084,2684
05000US40093,"Major County, OK",54332,3137
05000US40095,"Marshall County, OK",45746,2038
05000US40097,"Mayes County, OK",50345,2650
05000US40099,"Murray County, OK",52478,4163
05000US40101,"Muskogee County, OK",43078,1589
05000US40103,"Noble County, OK",56117,3630
05000US40105,"Nowata County, OK",43145,3265
05000US40107,"Okfuskee County, OK",38411,2460
05000US40109,"Oklahoma County, OK",54520,518
05000US40111,"Okmulgee County, OK",42998,1733
05000US40113,"Osage County, OK",49103,1714
05000US40115,"Ottawa County, OK",39872,1133
05000US40117,"Pawnee County, OK",48009,2119
05000US40119,"Payne County, OK",41603,1923
05000US40121,"Pittsburg County, OK",46784,1605
05000US40123,"Pontotoc County, OK",50392,2234
05000US40125,"Pottawatomie County, OK",49250,1628
05000US40127,"Pushmataha County, OK",37692,2004
05000US40129,"Roger Mills County, OK",51302,8233
05000US40131,"Rogers County, OK",65434,1409
05000US40133,"Seminole County, OK",39373,1275
05000US40135,"Sequoyah County, OK",40351,1412
05000US40137,"Stephens County, OK",47214,1914
05000US40139,"Texas County, OK",52282,3586
05000US40141,"Tillman County, OK",42280,2733
05000US40143,"Tulsa County, OK",55517,567
05000US40145,"Wagoner County, OK",62795,1317
05000US40147,"Washington County, OK",54997,2181
05000US40149,"Washita County, OK",53274,3388
05000US40151,"Woods County, OK",54282,8119
05000US40153,"Woodward County, OK",60147,3986
05000US41001,"Baker County, OR",45998,3226
05000US41003,"Benton County, OR",62077,2483
05000US41005,"Clackamas County, OR",80484,1268
05000US41007,"Clatsop County, OR",54886,2779
05000US41009,"Columbia County, OR",62257,2821
05000US41011,"Coos County, OR",45051,2288
05000US41013,"Crook County, OR",49006,4279
05000US41015,"Curry County, OR",48440,4060
05000US41017,"Deschutes County, OR",67043,1740
05000US41019,"Douglas County, OR",47267,1480
05000US41021,"Gilliam County, OR",47500,5013
05000US41023,"Grant County, OR",44712,5598
05000US41025,"Harney County, OR",40735,4310
05000US41027,"Hood River County, OR",65679,4024
05000US41029,"Jackson County, OR",53412,1291
05000US41031,"Jefferson County, OR",53277,3582
05000US41033,"Josephine County, OR",45616,2104
05000US41035,"Klamath County, OR",46491,2296
05000US41037,"Lake County, OR",37898,5933
05000US41039,"Lane County, OR",52426,898
05000US41041,"Lincoln County, OR",47882,1579
05000US41043,"Linn County, OR",55893,2004
05000US41045,"Malheur County, OR",43313,3943
05000US41047,"Marion County, OR",59625,1294
05000US41049,"Morrow County, OR",54269,3835
05000US41051,"Multnomah County, OR",69176,929
05000US41053,"Polk County, OR",62691,1999
05000US41055,"Sherman County, OR",51071,4755
05000US41057,"Tillamook County, OR",49895,3457
05000US41059,"Umatilla County, OR",54699,2338
05000US41061,"Union County, OR",52171,3923
05000US41063,"Wallowa County, OR",51224,3689
05000US41065,"Wasco County, OR",53105,2042
05000US41067,"Washington County, OR",82215,997
05000US41069,"Wheeler County, OR",40926,6183
05000US41071,"Yamhill County, OR",63902,1834
05000US42001,"Adams County, PA",67253,2098
05000US42003,"Allegheny County, PA",61043,590
05000US42005,"Armstrong County, PA",51410,1752
05000US42007,"Beaver County, PA",57807,1328
05000US42009,"Bedford County, PA",50509,1773
05000US42011,"Berks County, PA",63728,863
05000US42013,"Blair County, PA",49181,1178
05000US42015,"Bradford County, PA",52358,1443
05000US42017,"Bucks County, PA",89139,1367
05000US42019,"Butler County, PA",70668,1129
05000US42021,"Cambria County, PA",46659,1197
05000US42023,"Cameron County, PA",41165,2413
05000US42025,"Carbon County, PA",57006,2765
05000US42027,"Centre County, PA",60403,1405
05000US42029,"Chester County, PA",100214,1232
05000US42031,"Clarion County, PA",46680,1630
05000US42033,"Clearfield County, PA",49015,1448
05000US42035,"Clinton County, PA",50923,1527
05000US42037,"Columbia County, PA",50550,1890
05000US42039,"Crawford County, PA",50304,1345
05000US42041,"Cumberland County, PA",71269,1409
05000US42043,"Dauphin County, PA",60715,1175
05000US42045,"Delaware County, PA",74477,1127
05000US42047,"Elk County, PA",53440,2036
05000US42049,"Erie County, PA",51529,1014
05000US42051,"Fayette County, PA",47364,1400
05000US42053,"Forest County, PA",39717,2098
05000US42055,"Franklin County, PA",63379,1460
05000US42057,"Fulton County, PA",53476,1723
05000US42059,"Greene County, PA",54776,2655
05000US42061,"Huntingdon County, PA",51678,1232
05000US42063,"Indiana County, PA",49320,1726
05000US42065,"Jefferson County, PA",47603,1612
05000US42067,"Juniata County, PA",53879,3178
05000US42069,"Lackawanna County, PA",52821,1206
05000US42071,"Lancaster County, PA",66056,740
05000US42073,"Lawrence County, PA",50204,1859
05000US42075,"Lebanon County, PA",60281,1496
05000US42077,"Lehigh County, PA",63897,1162
05000US42079,"Luzerne County, PA",53473,870
05000US42081,"Lycoming County, PA",54241,1433
05000US42083,"McKean County, PA",48647,1463
05000US42085,"Mercer County, PA",50696,1349
05000US42087,"Mifflin County, PA",50219,1700
05000US42089,"Monroe County, PA",63934,1599
05000US42091,"Montgomery County, PA",91546,925
05000US42093,"Montour County, PA",58333,4170
05000US42095,"Northampton County, PA",70471,1351
05000US42097,"Northumberland County, PA",48671,1565
05000US42099,"Perry County, PA",63718,1787
05000US42101,"Philadelphia County, PA",45927,542
05000US42103,"Pike County, PA",65928,3144
05000US42105,"Potter County, PA",45419,2000
05000US42107,"Schuylkill County, PA",52280,1440
05000US42109,"Snyder County, PA",58997,2539
05000US42111,"Somerset County, PA",49089,930
05000US42113,"Sullivan County, PA",47407,4072
05000US42115,"Susquehanna County, PA",54966,1474
05000US42117,"Tioga County, PA",51324,1664
05000US42119,"Union County, PA",59399,3328
05000US42121,"Venango County, PA",49945,1396
05000US42123,"Warren County, PA",50250,1822
05000US42125,"Washington County, PA",63543,1257
05000US42127,"Wayne County, PA",56096,2856
05000US42129,"Westmoreland County, PA",60471,1064
05000US42131,"Wyoming County, PA",59415,2230
05000US42133,"York County, PA",66457,916
05000US44001,"Bristol County, RI",83092,4339
05000US44003,"Kent County, RI",73521,1703
05000US44005,"Newport County, RI",79454,2611
05000US44007,"Providence County, RI",58974,1051
05000US44009,"Washington County, RI",85531,2042
05000US45001,"Abbeville County, SC",38741,3097
05000US45003,"Aiken County, SC",51399,1718
05000US45005,"Allendale County, SC",27185,5149
05000US45007,"Anderson County, SC",50865,1280
05000US45009,"Bamberg County, SC",31422,3125
05000US45011,"Barnwell County, SC",35803,5800
05000US45013,"Beaufort County, SC",68377,1987
05000US45015,"Berkeley County, SC",63309,1332
05000US45017,"Calhoun County, SC",46339,2211
05000US45019,"Charleston County, SC",64022,1248
05000US45021,"Cherokee County, SC",36883,2887
05000US45023,"Chester County, SC",42442,2176
05000US45025,"Chesterfield County, SC",41505,3031
05000US45027,"Clarendon County, SC",40900,1925
05000US45029,"Colleton County, SC",36324,1621
05000US45031,"Darlington County, SC",38448,1940
05000US45033,"Dillon County, SC",30812,2746
05000US45035,"Dorchester County, SC",63080,1974
05000US45037,"Edgefield County, SC",49127,2706
05000US45039,"Fairfield County, SC",38213,5608
05000US45041,"Florence County, SC",47058,1805
05000US45043,"Georgetown County, SC",48456,2381
05000US45045,"Greenville County, SC",60351,1239
05000US45047,"Greenwood County, SC",42336,1607
05000US45049,"Hampton County, SC",33429,2293
05000US45051,"Horry County, SC",50704,774
05000US45053,"Jasper County, SC",45601,2771
05000US45055,"Kershaw County, SC",51479,1941
05000US45057,"Lancaster County, SC",58849,2914
05000US45059,"Laurens County, SC",43304,1601
05000US45061,"Lee County, SC",32371,3330
05000US45063,"Lexington County, SC",61173,1036
05000US45065,"McCormick County, SC",43633,6834
05000US45067,"Marion County, SC",32063,2189
05000US45069,"Marlboro County, SC",33586,3267
05000US45071,"Newberry County, SC",44226,3287
05000US45073,"Oconee County, SC",49134,2533
05000US45075,"Orangeburg County, SC",37955,1414
05000US45077,"Pickens County, SC",49573,1264
05000US45079,"Richland County, SC",54767,1154
05000US45081,"Saluda County, SC",45714,4368
05000US45083,"Spartanburg County, SC",52332,778
05000US45085,"Sumter County, SC",45661,1912
05000US45087,"Union County, SC",41186,2716
05000US45089,"Williamsburg County, SC",32485,2984
05000US45091,"York County, SC",65361,1426
05000US46003,"Aurora County, SD",64083,4497
05000US46005,"Beadle County, SD",52313,3297
05000US46007,"Bennett County, SD",47500,6217
05000US46009,"Bon Homme County, SD",54737,5262
05000US46011,"Brookings County, SD",58136,2545
05000US46013,"Brown County, SD",58216,3226
05000US46015,"Brule County, SD",57196,7876
05000US46017,"Buffalo County, SD",34808,5687
05000US46019,"Butte County, SD",46508,4265
05000US46021,"Campbell County, SD",54449,4690
05000US46023,"Charles Mix County, SD",50481,3914
05000US46025,"Clark County, SD",48980,4184
05000US46027,"Clay County, SD",50724,10473
05000US46029,"Codington County, SD",56376,3931
05000US46031,"Corson County, SD",35759,3266
05000US46033,"Custer County, SD",58522,6143
05000US46035,"Davison County, SD",50570,2921
05000US46037,"Day County, SD",46679,3488
05000US46039,"Deuel County, SD",65437,6263
05000US46041,"Dewey County, SD",47475,2498
05000US46043,"Douglas County, SD",58684,6643
05000US46045,"Edmunds County, SD",71324,9260
05000US46047,"Fall River County, SD",50588,5985
05000US46049,"Faulk County, SD",55096,8806
05000US46051,"Grant County, SD",58158,6714
05000US46053,"Gregory County, SD",43438,4923
05000US46055,"Haakon County, SD",42250,5526
05000US46057,"Hamlin County, SD",67105,4749
05000US46059,"Hand County, SD",54155,2196
05000US46061,"Hanson County, SD",64696,4248
05000US46063,"Harding County, SD",59655,3699
05000US46065,"Hughes County, SD",64783,3758
05000US46067,"Hutchinson County, SD",57089,3765
05000US46069,"Hyde County, SD",57788,8017
05000US46071,"Jackson County, SD",33295,7834
05000US46073,"Jerauld County, SD",49632,5210
05000US46075,"Jones County, SD",46149,3639
05000US46077,"Kingsbury County, SD",61699,3077
05000US46079,"Lake County, SD",61846,4065
05000US46081,"Lawrence County, SD",52641,2837
05000US46083,"Lincoln County, SD",82473,2951
05000US46085,"Lyman County, SD",53862,3630
05000US46087,"McCook County, SD",61507,3527
05000US46089,"McPherson County, SD",44574,12211
05000US46091,"Marshall County, SD",63723,3946
05000US46093,"Meade County, SD",60578,4538
05000US46095,"Mellette County, SD",30650,5226
05000US46097,"Miner County, SD",52910,5415
05000US46099,"Minnehaha County, SD",61772,1902
05000US46101,"Moody County, SD",61538,4620
05000US46102,"Oglala Lakota County, SD",31997,4514
05000US46103,"Pennington County, SD",57039,1577
05000US46105,"Perkins County, SD",57981,4484
05000US46107,"Potter County, SD",54583,5373
05000US46109,"Roberts County, SD",50348,2806
05000US46111,"Sanborn County, SD",56875,3743
05000US46115,"Spink County, SD",54423,2442
05000US46117,"Stanley County, SD",71382,9170
05000US46119,"Sully County, SD",62153,6270
05000US46121,"Todd County, SD",24331,3085
05000US46123,"Tripp County, SD",57720,6489
05000US46125,"Turner County, SD",59242,6127
05000US46127,"Union County, SD",70378,4706
05000US46129,"Walworth County, SD",55583,6927
05000US46135,"Yankton County, SD",58342,3235
05000US46137,"Ziebach County, SD",37400,3552
05000US47001,"Anderson County, TN",50392,2069
05000US47003,"Bedford County, TN",50415,2235
05000US47005,"Benton County, TN",37512,2826
05000US47007,"Bledsoe County, TN",44122,3447
05000US47009,"Blount County, TN",56667,1802
05000US47011,"Bradley County, TN",51331,1970
05000US47013,"Campbell County, TN",39803,2120
05000US47015,"Cannon County, TN",55330,3877
05000US47017,"Carroll County, TN",42637,2119
05000US47019,"Carter County, TN",38092,1941
05000US47021,"Cheatham County, TN",61913,2445
05000US47023,"Chester County, TN",51946,4106
05000US47025,"Claiborne County, TN",36835,2396
05000US47027,"Clay County, TN",32167,8444
05000US47029,"Cocke County, TN",36716,2462
05000US47031,"Coffee County, TN",50351,2402
05000US47033,"Crockett County, TN",44717,4089
05000US47035,"Cumberland County, TN",45958,1849
05000US47037,"Davidson County, TN",60388,908
05000US47039,"Decatur County, TN",42031,4307
05000US47041,"DeKalb County, TN",45511,4645
05000US47043,"Dickson County, TN",53076,3374
05000US47045,"Dyer County, TN",44185,2440
05000US47047,"Fayette County, TN",60711,3792
05000US47049,"Fentress County, TN",36520,2175
05000US47051,"Franklin County, TN",51585,2018
05000US47053,"Gibson County, TN",43171,2063
05000US47055,"Giles County, TN",49614,3204
05000US47057,"Grainger County, TN",44064,3238
05000US47059,"Greene County, TN",42595,1893
05000US47061,"Grundy County, TN",40516,3190
05000US47063,"Hamblen County, TN",43619,1941
05000US47065,"Hamilton County, TN",55070,1142
05000US47067,"Hancock County, TN",30136,5343
05000US47069,"Hardeman County, TN",40304,3058
05000US47071,"Hardin County, TN",40682,3035
05000US47073,"Hawkins County, TN",41924,1887
05000US47075,"Haywood County, TN",37905,3688
05000US47077,"Henderson County, TN",43305,3851
05000US47079,"Henry County, TN",40502,2486
05000US47081,"Hickman County, TN",43596,2469
05000US47083,"Houston County, TN",42711,3745
05000US47085,"Humphreys County, TN",45667,1982
05000US47087,"Jackson County, TN",35207,3383
05000US47089,"Jefferson County, TN",49139,2791
05000US47091,"Johnson County, TN",36004,2772
05000US47093,"Knox County, TN",57470,789
05000US47095,"Lake County, TN",35191,4248
05000US47097,"Lauderdale County, TN",39896,2136
05000US47099,"Lawrence County, TN",43614,1679
05000US47101,"Lewis County, TN",37277,4487
05000US47103,"Lincoln County, TN",49485,3444
05000US47105,"Loudon County, TN",58065,2600
05000US47107,"McMinn County, TN",43285,2849
05000US47109,"McNairy County, TN",39161,2758
05000US47111,"Macon County, TN",37430,2770
05000US47113,"Madison County, TN",48161,1351
05000US47115,"Marion County, TN",49432,3145
05000US47117,"Marshall County, TN",53197,3789
05000US47119,"Maury County, TN",57170,2496
05000US47121,"Meigs County, TN",49167,3527
05000US47123,"Monroe County, TN",42429,3935
05000US47125,"Montgomery County, TN",57541,1667
05000US47127,"Moore County, TN",57708,7866
05000US47129,"Morgan County, TN",41333,3049
05000US47131,"Obion County, TN",39615,1911
05000US47133,"Overton County, TN",37197,3092
05000US47135,"Perry County, TN",41034,5221
05000US47137,"Pickett County, TN",39554,3640
05000US47139,"Polk County, TN",43306,2371
05000US47141,"Putnam County, TN",44259,2192
05000US47143,"Rhea County, TN",42206,3492
05000US47145,"Roane County, TN",53367,2290
05000US47147,"Robertson County, TN",63307,2468
05000US47149,"Rutherford County, TN",67429,1289
05000US47151,"Scott County, TN",38864,4131
05000US47153,"Sequatchie County, TN",49370,5747
05000US47155,"Sevier County, TN",49610,2373
05000US47157,"Shelby County, TN",51657,816
05000US47159,"Smith County, TN",48068,2617
05000US47161,"Stewart County, TN",45809,4669
05000US47163,"Sullivan County, TN",46684,1277
05000US47165,"Sumner County, TN",67204,1447
05000US47167,"Tipton County, TN",61291,2764
05000US47169,"Trousdale County, TN",56321,3640
05000US47171,"Unicoi County, TN",41890,3607
05000US47173,"Union County, TN",44671,4686
05000US47175,"Van Buren County, TN",42724,8367
05000US47177,"Warren County, TN",41125,1585
05000US47179,"Washington County, TN",48334,1741
05000US47181,"Wayne County, TN",41427,3360
05000US47183,"Weakley County, TN",39937,2236
05000US47185,"White County, TN",41998,3003
