geoid,name,B19083001,"B19083001, Error"
05000US48321,"Matagorda County, TX",0.4668,0.0192
05000US48323,"Maverick County, TX",0.4493,0.0171
05000US48325,"Medina County, TX",0.4525,0.0229
05000US48327,"Menard County, TX",0.4737,0.0463
05000US48329,"Midland County, TX",0.4719,0.014
05000US48331,"Milam County, TX",0.4624,0.0313
05000US48333,"Mills County, TX",0.4953,0.0573
05000US48335,"Mitchell County, TX",0.4497,0.0434
05000US48337,"Montague County, TX",0.4554,0.027
05000US48339,"Montgomery County, TX",0.4761,0.0083
05000US48341,"Moore County, TX",0.3756,0.0235
05000US48343,"Morris County, TX",0.4449,0.0469
05000US48345,"Motley County, TX",0.4758,0.0691
05000US48347,"Nacogdoches County, TX",0.4943,0.0193
05000US48349,"Navarro County, TX",0.4553,0.0139
05000US48351,"Newton County, TX",0.4603,0.0223
05000US48353,"Nolan County, TX",0.4788,0.0324
05000US48355,"Nueces County, TX",0.459,0.0082
05000US48357,"Ochiltree County, TX",0.4268,0.0393
05000US48359,"Oldham County, TX",0.439,0.0427
05000US48361,"Orange County, TX",0.434,0.012
05000US48363,"Palo Pinto County, TX",0.4554,0.0221
05000US48365,"Panola County, TX",0.4493,0.0255
05000US48367,"Parker County, TX",0.4328,0.0127
05000US48369,"Parmer County, TX",0.413,0.0244
05000US48371,"Pecos County, TX",0.4491,0.047
05000US48373,"Polk County, TX",0.4583,0.0161
05000US48375,"Potter County, TX",0.4772,0.0124
05000US48377,"Presidio County, TX",0.4726,0.0255
05000US48379,"Rains County, TX",0.456,0.0431
05000US48381,"Randall County, TX",0.4263,0.0097
05000US48383,"Reagan County, TX",0.3476,0.0394
05000US48385,"Real County, TX",0.4533,0.0598
05000US48387,"Red River County, TX",0.4449,0.0272
05000US48389,"Reeves County, TX",0.4465,0.0364
05000US48391,"Refugio County, TX",0.4406,0.0452
05000US48393,"Roberts County, TX",0.371,0.0384
05000US48395,"Robertson County, TX",0.4467,0.0276
05000US48397,"Rockwall County, TX",0.3996,0.0144
05000US48399,"Runnels County, TX",0.4417,0.0219
05000US48401,"Rusk County, TX",0.4529,0.0214
05000US48403,"Sabine County, TX",0.4969,0.0429
05000US48405,"San Augustine County, TX",0.5069,0.0462
05000US48407,"San Jacinto County, TX",0.4528,0.0185
05000US48409,"San Patricio County, TX",0.4544,0.016
05000US48411,"San Saba County, TX",0.4742,0.0488
05000US48413,"Schleicher County, TX",0.414,0.0404
05000US48415,"Scurry County, TX",0.4133,0.0244
05000US48417,"Shackelford County, TX",0.4317,0.0507
05000US48419,"Shelby County, TX",0.4653,0.0249
05000US48421,"Sherman County, TX",0.5065,0.1353
05000US48423,"Smith County, TX",0.4667,0.0123
05000US48425,"Somervell County, TX",0.4475,0.0433
05000US48427,"Starr County, TX",0.5096,0.0406
05000US48429,"Stephens County, TX",0.4819,0.0554
05000US48431,"Sterling County, TX",0.339,0.0371
05000US48433,"Stonewall County, TX",0.4414,0.0372
05000US48435,"Sutton County, TX",0.4044,0.0383
05000US48437,"Swisher County, TX",0.4793,0.0466
05000US48439,"Tarrant County, TX",0.4586,0.0033
05000US48441,"Taylor County, TX",0.4533,0.0117
05000US48443,"Terrell County, TX",0.4328,0.0673
05000US48445,"Terry County, TX",0.4333,0.0308
05000US48447,"Throckmorton County, TX",0.5012,0.0708
05000US48449,"Titus County, TX",0.4182,0.0176
05000US48451,"Tom Green County, TX",0.4684,0.0132
05000US48453,"Travis County, TX",0.4832,0.004
05000US48455,"Trinity County, TX",0.4689,0.0277
05000US48457,"Tyler County, TX",0.4263,0.0232
05000US48459,"Upshur County, TX",0.4435,0.0168
05000US48461,"Upton County, TX",0.4365,0.0368
05000US48463,"Uvalde County, TX",0.4555,0.0289
05000US48465,"Val Verde County, TX",0.4697,0.0262
05000US48467,"Van Zandt County, TX",0.4542,0.0259
05000US48469,"Victoria County, TX",0.468,0.0191
05000US48471,"Walker County, TX",0.4711,0.019
05000US48473,"Waller County, TX",0.4677,0.0186
05000US48475,"Ward County, TX",0.4127,0.0273
05000US48477,"Washington County, TX",0.5113,0.0361
05000US48479,"Webb County, TX",0.4794,0.0115
05000US48481,"Wharton County, TX",0.4759,0.03
05000US48483,"Wheeler County, TX",0.4379,0.0298
05000US48485,"Wichita County, TX",0.4581,0.012
05000US48487,"Wilbarger County, TX",0.4349,0.0271
05000US48489,"Willacy County, TX",0.465,0.0233
05000US48491,"Williamson County, TX",0.3938,0.0052
05000US48493,"Wilson County, TX",0.4294,0.021
05000US48495,"Winkler County, TX",0.4091,0.0321
05000US48497,"Wise County, TX",0.4215,0.0142
05000US48499,"Wood County, TX",0.473,0.0323
05000US48501,"Yoakum County, TX",0.3768,0.0354
05000US48503,"Young County, TX",0.4402,0.0365
05000US48505,"Zapata County, TX",0.5641,0.0797
05000US48507,"Zavala County, TX",0.4146,0.0315
05000US49001,"Beaver County, UT",0.3921,0.0326
05000US49003,"Box Elder County, UT",0.3753,0.0124
05000US49005,"Cache County, UT",0.4268,0.0115
05000US49007,"Carbon County, UT",0.4161,0.0188
05000US49009,"Daggett County, UT",0.3299,0.0676
05000US49011,"Davis County, UT",0.3806,0.0056
05000US49013,"Duchesne County, UT",0.3931,0.0136
05000US49015,"Emery County, UT",0.3689,0.0164
05000US49017,"Garfield County, UT",0.4209,0.0404
05000US49019,"Grand County, UT",0.3981,0.0394
05000US49021,"Iron County, UT",0.4397,0.0207
05000US49023,"Juab County, UT",0.3722,0.019
05000US49025,"Kane County, UT",0.4346,0.061
05000US49027,"Millard County, UT",0.4098,0.0465
05000US49029,"Morgan County, UT",0.3703,0.0238
05000US49031,"Piute County, UT",0.4068,0.0357
05000US49033,"Rich County, UT",0.4211,0.0373
05000US49035,"Salt Lake County, UT",0.4335,0.0044
05000US49037,"San Juan County, UT",0.4812,0.0453
05000US49039,"Sanpete County, UT",0.413,0.0349
05000US49041,"Sevier County, UT",0.4135,0.0209
05000US49043,"Summit County, UT",0.4996,0.0223
05000US49045,"Tooele County, UT",0.3425,0.0133
05000US49047,"Uintah County, UT",0.431,0.0247
05000US49049,"Utah County, UT",0.4189,0.0064
05000US49051,"Wasatch County, UT",0.4286,0.026
05000US49053,"Washington County, UT",0.4459,0.0174
05000US49055,"Wayne County, UT",0.3939,0.0298
05000US49057,"Weber County, UT",0.4004,0.0084
05000US50001,"Addison County, VT",0.4068,0.0115
05000US50003,"Bennington County, VT",0.4714,0.0209
05000US50005,"Caledonia County, VT",0.4595,0.0265
05000US50007,"Chittenden County, VT",0.4483,0.0099
05000US50009,"Essex County, VT",0.4179,0.0196
05000US50011,"Franklin County, VT",0.401,0.0161
05000US50013,"Grand Isle County, VT",0.444,0.0323
05000US50015,"Lamoille County, VT",0.488,0.0321
05000US50017,"Orange County, VT",0.4005,0.0134
05000US50019,"Orleans County, VT",0.4341,0.0119
05000US50021,"Rutland County, VT",0.4368,0.0121
05000US50023,"Washington County, VT",0.4382,0.0102
05000US50025,"Windham County, VT",0.4672,0.0139
05000US50027,"Windsor County, VT",0.4571,0.0136
05000US51001,"Accomack County, VA",0.448,0.0205
05000US51003,"Albemarle County, VA",0.4794,0.0148
05000US51005,"Alleghany County, VA",0.4595,0.0257
05000US51007,"Amelia County, VA",0.4392,0.0354
05000US51009,"Amherst County, VA",0.4197,0.02
05000US51011,"Appomattox County, VA",0.4331,0.027
05000US51013,"Arlington County, VA",0.4409,0.0076
05000US51015,"Augusta County, VA",0.41,0.0166
05000US51017,"Bath County, VA",0.3879,0.043
05000US51019,"Bedford County, VA",0.4408,0.016
05000US51021,"Bland County, VA",0.4122,0.0253
05000US51023,"Botetourt County, VA",0.4114,0.0184
05000US51025,"Brunswick County, VA",0.423,0.0245
05000US51027,"Buchanan County, VA",0.4675,0.0244
05000US51029,"Buckingham County, VA",0.397,0.0195
05000US51031,"Campbell County, VA",0.4295,0.015
05000US51033,"Caroline County, VA",0.408,0.0335
05000US51035,"Carroll County, VA",0.4559,0.0369
05000US51036,"Charles City County, VA",0.5152,0.0646
05000US51037,"Charlotte County, VA",0.4677,0.0348
05000US51041,"Chesterfield County, VA",0.4076,0.0089
05000US51043,"Clarke County, VA",0.4549,0.0301
05000US51045,"Craig County, VA",0.3833,0.0336
05000US51047,"Culpeper County, VA",0.4055,0.0191
05000US51049,"Cumberland County, VA",0.4203,0.0319
05000US51051,"Dickenson County, VA",0.6002,0.0829
05000US51053,"Dinwiddie County, VA",0.4326,0.0281
05000US51057,"Essex County, VA",0.4236,0.038
05000US51059,"Fairfax County, VA",0.4258,0.0042
05000US51061,"Fauquier County, VA",0.4107,0.012
05000US51063,"Floyd County, VA",0.4019,0.0217
05000US51065,"Fluvanna County, VA",0.4488,0.0786
05000US51067,"Franklin County, VA",0.4591,0.0289
05000US51069,"Frederick County, VA",0.3905,0.0144
05000US51071,"Giles County, VA",0.3862,0.0198
05000US51073,"Gloucester County, VA",0.3828,0.0163
05000US51075,"Goochland County, VA",0.4975,0.0279
05000US51077,"Grayson County, VA",0.4515,0.0346
05000US51079,"Greene County, VA",0.3836,0.0231
05000US51081,"Greensville County, VA",0.4139,0.0333
05000US51083,"Halifax County, VA",0.4415,0.0216
05000US51085,"Hanover County, VA",0.4024,0.0117
05000US51087,"Henrico County, VA",0.4605,0.0066
05000US51089,"Henry County, VA",0.4514,0.0251
05000US51091,"Highland County, VA",0.4184,0.0456
05000US51093,"Isle of Wight County, VA",0.4278,0.0189
05000US51095,"James City County, VA",0.4354,0.0177
05000US51097,"King and Queen County, VA",0.4208,0.046
05000US51099,"King George County, VA",0.3712,0.0181
05000US51101,"King William County, VA",0.3759,0.022
05000US51103,"Lancaster County, VA",0.5079,0.0287
05000US51105,"Lee County, VA",0.4932,0.0302
05000US51107,"Loudoun County, VA",0.3866,0.0061
05000US51109,"Louisa County, VA",0.4702,0.05
05000US51111,"Lunenburg County, VA",0.4,0.0249
05000US51113,"Madison County, VA",0.4324,0.0474
05000US51115,"Mathews County, VA",0.4385,0.0541
05000US51117,"Mecklenburg County, VA",0.4686,0.0238
05000US51119,"Middlesex County, VA",0.4487,0.0324
05000US51121,"Montgomery County, VA",0.4951,0.0149
05000US51125,"Nelson County, VA",0.4654,0.0366
05000US51127,"New Kent County, VA",0.3731,0.0237
05000US51131,"Northampton County, VA",0.4639,0.0287
05000US51133,"Northumberland County, VA",0.4507,0.0347
05000US51135,"Nottoway County, VA",0.5061,0.1043
05000US51137,"Orange County, VA",0.3809,0.02
05000US51139,"Page County, VA",0.4031,0.0345
05000US51141,"Patrick County, VA",0.4321,0.0199
05000US51143,"Pittsylvania County, VA",0.4442,0.0208
05000US51145,"Powhatan County, VA",0.3764,0.0239
05000US51147,"Prince Edward County, VA",0.4566,0.0304
05000US51149,"Prince George County, VA",0.3902,0.0199
05000US51153,"Prince William County, VA",0.3875,0.0069
05000US51155,"Pulaski County, VA",0.4271,0.0213
05000US51157,"Rappahannock County, VA",0.4633,0.0311
05000US51159,"Richmond County, VA",0.4466,0.0448
05000US51161,"Roanoke County, VA",0.4265,0.0128
05000US51163,"Rockbridge County, VA",0.452,0.0314
05000US51165,"Rockingham County, VA",0.4297,0.0151
05000US51167,"Russell County, VA",0.466,0.0327
05000US51169,"Scott County, VA",0.4596,0.0317
05000US51171,"Shenandoah County, VA",0.4119,0.0197
05000US51173,"Smyth County, VA",0.4302,0.0169
05000US51175,"Southampton County, VA",0.3925,0.0198
05000US51177,"Spotsylvania County, VA",0.3919,0.0087
05000US51179,"Stafford County, VA",0.3674,0.0086
05000US51181,"Surry County, VA",0.401,0.03
05000US51183,"Sussex County, VA",0.41,0.0232
05000US51185,"Tazewell County, VA",0.4565,0.0249
05000US51187,"Warren County, VA",0.3967,0.0142
05000US51191,"Washington County, VA",0.4523,0.0188
05000US51193,"Westmoreland County, VA",0.4791,0.0246
05000US51195,"Wise County, VA",0.4731,0.0238
05000US51197,"Wythe County, VA",0.4538,0.0372
05000US51199,"York County, VA",0.389,0.014
05000US51510,"Alexandria city, VA",0.4472,0.0093
05000US51520,"Bristol city, VA",0.4741,0.0362
05000US51530,"Buena Vista city, VA",0.4944,0.0756
05000US51540,"Charlottesville city, VA",0.5377,0.022
05000US51550,"Chesapeake city, VA",0.4114,0.0105
05000US51570,"Colonial Heights city, VA",0.4236,0.0171
05000US51580,"Covington city, VA",0.4479,0.0632
05000US51590,"Danville city, VA",0.4832,0.0173
05000US51595,"Emporia city, VA",0.4801,0.0402
05000US51600,"Fairfax city, VA",0.4053,0.0188
05000US51610,"Falls Church city, VA",0.4556,0.0291
05000US51620,"Franklin city, VA",0.4326,0.038
05000US51630,"Fredericksburg city, VA",0.4579,0.0217
05000US51640,"Galax city, VA",0.5191,0.0729
05000US51650,"Hampton city, VA",0.4362,0.0129
05000US51660,"Harrisonburg city, VA",0.4839,0.024
05000US51670,"Hopewell city, VA",0.4642,0.0216
05000US51678,"Lexington city, VA",0.4953,0.0503
05000US51680,"Lynchburg city, VA",0.4623,0.0184
05000US51683,"Manassas city, VA",0.4018,0.0181
05000US51685,"Manassas Park city, VA",0.3784,0.0378
05000US51690,"Martinsville city, VA",0.5028,0.0338
05000US51700,"Newport News city, VA",0.4438,0.0102
05000US51710,"Norfolk city, VA",0.491,0.0128
05000US51720,"Norton city, VA",0.509,0.0521
05000US51730,"Petersburg city, VA",0.4896,0.0322
05000US51735,"Poquoson city, VA",0.3912,0.0256
05000US51740,"Portsmouth city, VA",0.4324,0.0134
05000US51750,"Radford city, VA",0.5438,0.0499
05000US51760,"Richmond city, VA",0.5448,0.0095
05000US51770,"Roanoke city, VA",0.4802,0.0152
05000US51775,"Salem city, VA",0.4514,0.0386
05000US51790,"Staunton city, VA",0.4382,0.0312
05000US51800,"Suffolk city, VA",0.4341,0.0148
05000US51810,"Virginia Beach city, VA",0.4171,0.0064
05000US51820,"Waynesboro city, VA",0.4641,0.0519
05000US51830,"Williamsburg city, VA",0.5088,0.0361
05000US51840,"Winchester city, VA",0.4416,0.0199
05000US53001,"Adams County, WA",0.4486,0.0482
05000US53003,"Asotin County, WA",0.4332,0.0313
05000US53005,"Benton County, WA",0.4246,0.0074
05000US53007,"Chelan County, WA",0.4519,0.0145
05000US53009,"Clallam County, WA",0.4362,0.01
05000US53011,"Clark County, WA",0.4237,0.0058
05000US53013,"Columbia County, WA",0.5152,0.0737
05000US53015,"Cowlitz County, WA",0.4429,0.013
05000US53017,"Douglas County, WA",0.4355,0.039
05000US53019,"Ferry County, WA",0.479,0.0282
05000US53021,"Franklin County, WA",0.4057,0.0155
05000US53023,"Garfield County, WA",0.3668,0.0299
05000US53025,"Grant County, WA",0.4212,0.0154
05000US53027,"Grays Harbor County, WA",0.4463,0.0157
05000US53029,"Island County, WA",0.4229,0.0147
05000US53031,"Jefferson County, WA",0.4689,0.0335
05000US53033,"King County, WA",0.4672,0.0025
05000US53035,"Kitsap County, WA",0.4166,0.0072
05000US53037,"Kittitas County, WA",0.4535,0.0172
05000US53039,"Klickitat County, WA",0.4544,0.031
05000US53041,"Lewis County, WA",0.4252,0.0151
05000US53043,"Lincoln County, WA",0.4023,0.0157
05000US53045,"Mason County, WA",0.4203,0.0135
05000US53047,"Okanogan County, WA",0.4317,0.0167
05000US53049,"Pacific County, WA",0.4295,0.0168
05000US53051,"Pend Oreille County, WA",0.432,0.0222
05000US53053,"Pierce County, WA",0.4233,0.0057
05000US53055,"San Juan County, WA",0.5007,0.0156
05000US53057,"Skagit County, WA",0.4319,0.0091
05000US53059,"Skamania County, WA",0.4084,0.023
05000US53061,"Snohomish County, WA",0.4045,0.0038
05000US53063,"Spokane County, WA",0.4545,0.0054
05000US53065,"Stevens County, WA",0.4423,0.0132
05000US53067,"Thurston County, WA",0.4136,0.0076
05000US53069,"Wahkiakum County, WA",0.4427,0.0412
05000US53071,"Walla Walla County, WA",0.451,0.0163
05000US53073,"Whatcom County, WA",0.4406,0.0103
05000US53075,"Whitman County, WA",0.5071,0.0156
05000US53077,"Yakima County, WA",0.4439,0.0136
05000US54001,"Barbour County, WV",0.477,0.0276
05000US54003,"Berkeley County, WV",0.3998,0.0133
05000US54005,"Boone County, WV",0.4386,0.0211
05000US54007,"Braxton County, WV",0.4375,0.0305
05000US54009,"Brooke County, WV",0.3935,0.0179
05000US54011,"Cabell County, WV",0.5097,0.0131
05000US54013,"Calhoun County, WV",0.4585,0.0372
05000US54015,"Clay County, WV",0.4416,0.0278
05000US54017,"Doddridge County, WV",0.4353,0.0373
05000US54019,"Fayette County, WV",0.4365,0.0158
05000US54021,"Gilmer County, WV",0.4197,0.0287
05000US54023,"Grant County, WV",0.4102,0.025
05000US54025,"Greenbrier County, WV",0.4589,0.0289
05000US54027,"Hampshire County, WV",0.4099,0.0237
05000US54029,"Hancock County, WV",0.4278,0.0189
05000US54031,"Hardy County, WV",0.4382,0.0443
05000US54033,"Harrison County, WV",0.4467,0.0144
05000US54035,"Jackson County, WV",0.4552,0.0205
05000US54037,"Jefferson County, WV",0.4108,0.0134
05000US54039,"Kanawha County, WV",0.4837,0.011
05000US54041,"Lewis County, WV",0.4722,0.0263
05000US54043,"Lincoln County, WV",0.4481,0.0362
05000US54045,"Logan County, WV",0.4887,0.0217
05000US54047,"McDowell County, WV",0.4655,0.0263
05000US54049,"Marion County, WV",0.4398,0.0135
05000US54051,"Marshall County, WV",0.4504,0.0186
05000US54053,"Mason County, WV",0.4514,0.0334
05000US54055,"Mercer County, WV",0.4357,0.0173
05000US54057,"Mineral County, WV",0.4147,0.0223
05000US54059,"Mingo County, WV",0.4816,0.0318
05000US54061,"Monongalia County, WV",0.5257,0.0135
05000US54063,"Monroe County, WV",0.4379,0.0266
05000US54065,"Morgan County, WV",0.4035,0.033
05000US54067,"Nicholas County, WV",0.4452,0.0213
05000US54069,"Ohio County, WV",0.5061,0.0206
05000US54071,"Pendleton County, WV",0.4476,0.0335
05000US54073,"Pleasants County, WV",0.4908,0.0549
05000US54075,"Pocahontas County, WV",0.4773,0.0504
05000US54077,"Preston County, WV",0.4291,0.015
05000US54079,"Putnam County, WV",0.4372,0.0186
05000US54081,"Raleigh County, WV",0.4642,0.0194
05000US54083,"Randolph County, WV",0.4935,0.0365
05000US54085,"Ritchie County, WV",0.4725,0.0419
05000US54087,"Roane County, WV",0.4588,0.0215
05000US54089,"Summers County, WV",0.4209,0.0262
05000US54091,"Taylor County, WV",0.4233,0.0275
05000US54093,"Tucker County, WV",0.3991,0.0261
05000US54095,"Tyler County, WV",0.4714,0.0501
05000US54097,"Upshur County, WV",0.4771,0.0377
05000US54099,"Wayne County, WV",0.4952,0.0229
05000US54101,"Webster County, WV",0.4727,0.0471
05000US54103,"Wetzel County, WV",0.4204,0.0156
05000US54105,"Wirt County, WV",0.4002,0.0303
05000US54107,"Wood County, WV",0.4709,0.0143
05000US54109,"Wyoming County, WV",0.452,0.028
05000US55001,"Adams County, WI",0.4238,0.0162
05000US55003,"Ashland County, WI",0.441,0.0187
05000US55005,"Barron County, WI",0.4386,0.0168
05000US55007,"Bayfield County, WI",0.42,0.014
05000US55009,"Brown County, WI",0.4354,0.0101
05000US55011,"Buffalo County, WI",0.4097,0.0166
05000US55013,"Burnett County, WI",0.4193,0.0107
05000US55015,"Calumet County, WI",0.3983,0.0175
05000US55017,"Chippewa County, WI",0.4153,0.0134
05000US55019,"Clark County, WI",0.4174,0.012
05000US55021,"Columbia County, WI",0.4094,0.0135
05000US55023,"Crawford County, WI",0.4421,0.0176
05000US55025,"Dane County, WI",0.4424,0.0044
05000US55027,"Dodge County, WI",0.3967,0.0099
05000US55029,"Door County, WI",0.439,0.0195
05000US55031,"Douglas County, WI",0.4204,0.0122
05000US55033,"Dunn County, WI",0.4171,0.0173
05000US55035,"Eau Claire County, WI",0.4348,0.0115
05000US55037,"Florence County, WI",0.4795,0.0483
05000US55039,"Fond du Lac County, WI",0.4101,0.0114
05000US55041,"Forest County, WI",0.4378,0.0205
05000US55043,"Grant County, WI",0.4089,0.0091
05000US55045,"Green County, WI",0.4157,0.0096
05000US55047,"Green Lake County, WI",0.4154,0.0156
05000US55049,"Iowa County, WI",0.4274,0.0172
05000US55051,"Iron County, WI",0.434,0.0208
05000US55053,"Jackson County, WI",0.4125,0.0135
05000US55055,"Jefferson County, WI",0.4044,0.0128
05000US55057,"Juneau County, WI",0.4449,0.0226
05000US55059,"Kenosha County, WI",0.4355,0.0089
05000US55061,"Kewaunee County, WI",0.3818,0.0155
05000US55063,"La Crosse County, WI",0.4551,0.0136
05000US55065,"Lafayette County, WI",0.4042,0.0113
05000US55067,"Langlade County, WI",0.4105,0.0159
05000US55069,"Lincoln County, WI",0.3944,0.0168
05000US55071,"Manitowoc County, WI",0.4041,0.0094
05000US55073,"Marathon County, WI",0.4412,0.0115
05000US55075,"Marinette County, WI",0.4243,0.0144
05000US55077,"Marquette County, WI",0.3957,0.0113
05000US55078,"Menominee County, WI",0.5069,0.0478
05000US55079,"Milwaukee County, WI",0.4766,0.0045
05000US55081,"Monroe County, WI",0.4068,0.0134
05000US55083,"Oconto County, WI",0.3939,0.0105
05000US55085,"Oneida County, WI",0.4599,0.0199
05000US55087,"Outagamie County, WI",0.4105,0.0089
05000US55089,"Ozaukee County, WI",0.4824,0.0132
05000US55091,"Pepin County, WI",0.4238,0.0148
05000US55093,"Pierce County, WI",0.3938,0.0118
05000US55095,"Polk County, WI",0.4007,0.0077
05000US55097,"Portage County, WI",0.4347,0.0166
05000US55099,"Price County, WI",0.4159,0.018
05000US55101,"Racine County, WI",0.4366,0.0079
05000US55103,"Richland County, WI",0.4133,0.0149
05000US55105,"Rock County, WI",0.4128,0.0087
05000US55107,"Rusk County, WI",0.4087,0.0152
05000US55109,"St. Croix County, WI",0.4006,0.0158
05000US55111,"Sauk County, WI",0.4161,0.0127
05000US55113,"Sawyer County, WI",0.4966,0.044
05000US55115,"Shawano County, WI",0.4187,0.0127
05000US55117,"Sheboygan County, WI",0.4092,0.0086
05000US55119,"Taylor County, WI",0.4157,0.0163
05000US55121,"Trempealeau County, WI",0.3993,0.0103
05000US55123,"Vernon County, WI",0.4274,0.0103
05000US55125,"Vilas County, WI",0.4776,0.0192
05000US55127,"Walworth County, WI",0.4328,0.0089
05000US55129,"Washburn County, WI",0.436,0.0166
05000US55131,"Washington County, WI",0.4068,0.0121
05000US55133,"Waukesha County, WI",0.4451,0.006
05000US55135,"Waupaca County, WI",0.4242,0.0133
05000US55137,"Waushara County, WI",0.4311,0.0165
05000US55139,"Winnebago County, WI",0.4463,0.0137
05000US55141,"Wood County, WI",0.431,0.0118
05000US56001,"Albany County, WY",0.4697,0.0194
05000US56003,"Big Horn County, WY",0.4071,0.0184
05000US56005,"Campbell County, WY",0.3877,0.0211
05000US56007,"Carbon County, WY",0.4115,0.0207
05000US56009,"Converse County, WY",0.397,0.0297
05000US56011,"Crook County, WY",0.4008,0.0222
05000US56013,"Fremont County, WY",0.4328,0.017
05000US56015,"Goshen County, WY",0.4197,0.031
05000US56017,"Hot Springs County, WY",0.4149,0.0313
05000US56019,"Johnson County, WY",0.495,0.0637
05000US56021,"Laramie County, WY",0.4373,0.017
05000US56023,"Lincoln County, WY",0.3876,0.0213
05000US56025,"Natrona County, WY",0.4362,0.0146
05000US56027,"Niobrara County, WY",0.4727,0.0442
05000US56029,"Park County, WY",0.4373,0.0378
05000US56031,"Platte County, WY",0.4606,0.0724
05000US56033,"Sheridan County, WY",0.4313,0.0222
05000US56035,"Sublette County, WY",0.3964,0.0524
05000US56037,"Sweetwater County, WY",0.4065,0.0191
05000US56039,"Teton County, WY",0.5003,0.0363
05000US56041,"Uinta County, WY",0.3861,0.0191
05000US56043,"Washakie County, WY",0.3868,0.0297
05000US56045,"Weston County, WY",0.4119,0.0277
05000US72001,"Adjuntas Municipio, PR",0.5028,0.0279
05000US72003,"Aguada Municipio, PR",0.5011,0.0195
05000US72005,"Aguadilla Municipio, PR",0.5604,0.0234
05000US72007,"Aguas Buenas Municipio, PR",0.5183,0.037
05000US72009,"Aibonito Municipio, PR",0.4769,0.0348
05000US72011,"AÃ±asco Municipio, PR",0.4884,0.0288
05000US72013,"Arecibo Municipio, PR",0.506,0.0174
05000US72015,"Arroyo Municipio, PR",0.4681,0.0333
05000US72017,"Barceloneta Municipio, PR",0.496,0.0279
05000US72019,"Barranquitas Municipio, PR",0.4964,0.0381
05000US72021,"BayamÃ³n Municipio, PR",0.4931,0.01
05000US72023,"Cabo Rojo Municipio, PR",0.5436,0.0317
05000US72025,"Caguas Municipio, PR",0.5277,0.0183
05000US72027,"Camuy Municipio, PR",0.5307,0.0358
05000US72029,"CanÃ³vanas Municipio, PR",0.5458,0.0272
05000US72031,"Carolina Municipio, PR",0.4901,0.0128
05000US72033,"CataÃ±o Municipio, PR",0.5637,0.0182
05000US72035,"Cayey Municipio, PR",0.5059,0.0208
05000US72037,"Ceiba Municipio, PR",0.5156,0.0651
05000US72039,"Ciales Municipio, PR",0.5226,0.0648
05000US72041,"Cidra Municipio, PR",0.5089,0.0179
05000US72043,"Coamo Municipio, PR",0.5038,0.0222
05000US72045,"ComerÃ­o Municipio, PR",0.5113,0.0264
05000US72047,"Corozal Municipio, PR",0.5241,0.0252
05000US72049,"Culebra Municipio, PR",0.4674,0.0574
05000US72051,"Dorado Municipio, PR",0.5472,0.0341
05000US72053,"Fajardo Municipio, PR",0.545,0.0443
05000US72054,"Florida Municipio, PR",0.4362,0.0388
05000US72055,"GuÃ¡nica Municipio, PR",0.513,0.0384
05000US72057,"Guayama Municipio, PR",0.5098,0.0273
05000US72059,"Guayanilla Municipio, PR",0.4556,0.0248
05000US72061,"Guaynabo Municipio, PR",0.5739,0.0148
05000US72063,"Gurabo Municipio, PR",0.5402,0.0414
05000US72065,"Hatillo Municipio, PR",0.5043,0.0266
05000US72067,"Hormigueros Municipio, PR",0.5166,0.0538
05000US72069,"Humacao Municipio, PR",0.5459,0.0383
05000US72071,"Isabela Municipio, PR",0.5091,0.0219
05000US72073,"Jayuya Municipio, PR",0.5037,0.0439
05000US72075,"Juana DÃ­az Municipio, PR",0.5044,0.0303
05000US72077,"Juncos Municipio, PR",0.5028,0.027
05000US72079,"Lajas Municipio, PR",0.5283,0.0332
05000US72081,"Lares Municipio, PR",0.5357,0.0369
05000US72083,"Las MarÃ­as Municipio, PR",0.5244,0.0427
05000US72085,"Las Piedras Municipio, PR",0.5011,0.0254
05000US72087,"LoÃ­za Municipio, PR",0.4922,0.0188
05000US72089,"Luquillo Municipio, PR",0.4744,0.0276
05000US72091,"ManatÃ­ Municipio, PR",0.5234,0.0212
05000US72093,"Maricao Municipio, PR",0.4841,0.0396
05000US72095,"Maunabo Municipio, PR",0.4151,0.0357
05000US72097,"MayagÃ¼ez Municipio, PR",0.6147,0.0189
05000US72099,"Moca Municipio, PR",0.5831,0.0503
05000US72101,"Morovis Municipio, PR",0.4506,0.0247
05000US72103,"Naguabo Municipio, PR",0.4396,0.0306
05000US72105,"Naranjito Municipio, PR",0.4886,0.0265
05000US72107,"Orocovis Municipio, PR",0.5376,0.0378
05000US72109,"Patillas Municipio, PR",0.5077,0.0467
05000US72111,"PeÃ±uelas Municipio, PR",0.5109,0.0342
05000US72113,"Ponce Municipio, PR",0.572,0.011
05000US72115,"Quebradillas Municipio, PR",0.5081,0.0566
05000US72117,"RincÃ³n Municipio, PR",0.4948,0.0326
05000US72119,"RÃ­o Grande Municipio, PR",0.4762,0.0205
05000US72121,"Sabana Grande Municipio, PR",0.4856,0.0283
05000US72123,"Salinas Municipio, PR",0.4753,0.0236
05000US72125,"San GermÃ¡n Municipio, PR",0.5532,0.0382
05000US72127,"San Juan Municipio, PR",0.6194,0.0109
05000US72129,"San Lorenzo Municipio, PR",0.4967,0.0277
05000US72131,"San SebastiÃ¡n Municipio, PR",0.5475,0.043
